,Mean,2.5q,97.5q
v_subj(equal_self).3,2.011111791560185,1.9149910517031883,2.123997595720305
v_subj(equal_self).4,2.0114312452183514,1.915050330655448,2.1280211844544383
v_subj(equal_self).5,2.0094229897638076,1.911380850302955,2.1240783176021343
v_subj(equal_self).6,2.0109718722777234,1.9124047195388991,2.1289281710604557
v_subj(equal_self).7,2.0084161530543514,1.9083242286451416,2.1237782651506323
v_subj(equal_self).8,2.007287645775994,1.9081302249016843,2.1201421422619298
v_subj(equal_self).9,2.011278261102791,1.916168965873869,2.1271183098367414
v_subj(equal_self).10,2.0128938088435593,1.9194606988927196,2.129518168554929
v_subj(equal_self).11,2.0070285609096308,1.9070208939877873,2.118290676436681
v_subj(equal_self).12,2.0066177970857404,1.9041236770369234,2.121398458144861
v_subj(equal_self).13,2.008866122815443,1.9116954749914834,2.123925518172813
v_subj(equal_self).14,2.005854089131514,1.902382683859873,2.1186439344336105
v_subj(equal_self).15,2.002991825052718,1.8941380868246962,2.1119751717252573
v_subj(equal_self).16,2.0057239901154498,1.901121192615888,2.1171747547891995
v_subj(equal_self).17,2.0104445501334185,1.9151383924952103,2.1234839622593937
v_subj(equal_self).18,2.0049391231784828,1.8972968871278248,2.1145759035702714
v_subj(equal_self).19,2.0229481679618084,1.9334123812656534,2.157605675778436
v_subj(equal_self).20,2.0072123349429294,1.9048421883259246,2.1201789379435843
v_subj(equal_self).21,2.0095913541531005,1.9110839633097458,2.1281510801501238
v_subj(equal_self).22,2.008269427543668,1.9063709237916848,2.123030781145789
v_subj(equal_self).23,2.0117700545443173,1.9142229694889634,2.1276893713054803
v_subj(equal_self).24,2.00534394956962,1.9037308871459437,2.1119712427523956
v_subj(equal_self).25,2.0029280030242367,1.8952392732839216,2.1118015885957813
v_subj(equal_self).26,2.005707776150107,1.9044889901078645,2.117746306293584
v_subj(equal_self).27,2.008031554498989,1.9065080870639934,2.120312815325729
v_subj(equal_self).28,2.0147214230278103,1.9222963074546904,2.134046186328207
v_subj(equal_self).29,2.001513766311854,1.8920346163071642,2.1099761337730003
v_subj(equal_self).30,2.0058079934814246,1.9009980601649183,2.1192589983746393
v_subj(equal_self).31,2.0070051632374177,1.9029389375185461,2.1214207419972313
v_subj(equal_self).32,2.0133972359776062,1.9182541641020228,2.1366280811438414
v_subj(equal_self).33,2.012026837648931,1.917331100295141,2.128994053592709
v_subj(equal_self).34,2.0097091807225906,1.9093719320842493,2.1228957486381663
v_subj(equal_self).35,2.010701409679901,1.9133752439293736,2.126924093098757
v_subj(friend_friend).0,-2.0458610800534696,-2.1372766439233337,-1.9290791917923202
v_subj(friend_friend).1,-2.0369366468891834,-2.1131881978073075,-1.9091885773026946
v_subj(friend_friend).2,-2.0428939014268974,-2.128805550339831,-1.9228579414296707
v_subj(friend_friend).3,-2.0427517482193416,-2.130234641153039,-1.9227448862476515
v_subj(friend_friend).4,-2.043541577895084,-2.131886663441399,-1.9249455895722518
v_subj(friend_friend).5,-2.0443946540039155,-2.1357589545869367,-1.9247237678630924
v_subj(friend_friend).6,-2.040302094156054,-2.1188691741536845,-1.919736123955405
v_subj(friend_friend).7,-2.0388037896779827,-2.121300333936949,-1.9125577472507655
v_subj(friend_friend).8,-2.045122319944806,-2.1344899806566446,-1.9252742817338504
v_subj(friend_friend).9,-2.0396644345293344,-2.1203635644345438,-1.9167327116789368
v_subj(friend_friend).10,-2.0418438840874376,-2.128381257284348,-1.920333846021144
v_subj(friend_friend).11,-2.0403537986001212,-2.119237036171385,-1.9178281738350162
v_subj(friend_friend).12,-2.044378679932864,-2.13145763991291,-1.9272608009422825
v_subj(friend_friend).13,-2.0384498915621885,-2.120591544564534,-1.9138372611681427
v_subj(friend_friend).14,-2.0347476130255906,-2.1098383383251984,-1.9052618214755637
v_subj(friend_friend).15,-2.038693988834355,-2.1196058089675818,-1.9126264160358182
v_subj(friend_friend).16,-2.036323767238923,-2.111202271958642,-1.9093852133622136
v_subj(friend_friend).17,-2.040771102616547,-2.123011405581738,-1.9215588873007166
v_subj(friend_friend).18,-2.044315861795291,-2.1364705959466304,-1.9263411956237313
v_subj(friend_friend).19,-2.044699811352184,-2.1360886594793573,-1.9287006689506194
v_subj(friend_friend).20,-2.039386733754109,-2.1196739472533372,-1.9181743224840866
